time,seconds_elapsed,z,y,x
1778582563330000000,0.0,7.156932353973389,-0.16331014037132263,6.220142364501953
1778582563340774896,0.010774896,7.51585578918457,-0.10767702013254166,6.44686222076416
1778582563351549739,0.021549739000000002,7.703692436218262,-0.18903298676013947,6.50608491897583
1778582563362324583,0.032324583000000004,7.748558044433594,-0.1746760457754135,6.573083877563477
1778582563373099427,0.043099427,7.748558044433594,-0.1746760457754135,6.573083877563477
1778582563383874271,0.053874271,7.476972579956055,-0.09930214285850525,6.604788780212402
1778582563394649167,0.06464916700000001,7.424928665161133,-0.0729810893535614,6.463014125823975
1778582563405424062,0.075424062,7.393223762512207,-0.07896314561367035,6.372086524963379
1778582563416198854,0.086198854,7.432705402374268,-0.052043892443180084,6.360720634460449
1778582563426973750,0.09697375000000001,7.46500825881958,-0.06340979784727097,6.4426751136779785
1778582563437748594,0.107748594,7.46500825881958,-0.06340979784727097,6.4426751136779785
1778582563448523437,0.11852343700000001,7.686344623565674,-0.06640082597732544,6.437291145324707
1778582563459298333,0.12929833300000002,7.686344623565674,-0.06640082597732544,6.437291145324707
1778582563470073125,0.14007312500000002,7.5637125968933105,-0.13639089465141296,6.401997089385986
1778582563480848021,0.150848021,7.5637125968933105,-0.13639089465141296,6.401997089385986
1778582563491622917,0.161622917,7.320840835571289,-0.0729810893535614,6.45822811126709
1778582563502397760,0.17239776,7.320840835571289,-0.0729810893535614,6.45822811126709
1778582563513172604,0.18317260400000002,7.129415035247803,-0.0933200865983963,6.364310264587402
1778582563523947448,0.19394744800000002,7.129415035247803,-0.0933200865983963,6.364310264587402
1778582563534722292,0.204722292,7.406982421875,-0.15194423496723175,6.452246189117432
1778582563545497187,0.215497187,7.558926582336426,-0.18544375896453857,6.503093719482422
1778582563556272083,0.226272083,7.664210796356201,-0.19680966436862946,6.531209468841553
1778582563567046927,0.23704692700000002,7.664210796356201,-0.19680966436862946,6.531209468841553
1778582563577821771,0.24782177100000002,7.610970497131348,-0.17108681797981262,6.50608491897583
1778582563588596614,0.258596614,7.610970497131348,-0.17108681797981262,6.50608491897583
1778582563599371458,0.269371458,7.262216567993164,-0.129810631275177,6.402595043182373
1778582563610146354,0.28014635400000004,7.258627414703369,-0.1537388563156128,6.4115681648254395
1778582563620921250,0.29092125,7.33340311050415,-0.17946170270442963,6.44686222076416
1778582563631696094,0.301696094,7.33340311050415,-0.17946170270442963,6.44686222076416
1778582563642470937,0.312470937,7.461419105529785,-0.19262222945690155,6.448657035827637
1778582563653245781,0.323245781,7.405786037445068,-0.19202402234077454,6.453442573547363
1778582563664020625,0.334020625,7.3914289474487305,-0.2069791555404663,6.510870456695557
1778582563674795521,0.34479552100000005,7.3914289474487305,-0.2069791555404663,6.510870456695557
1778582563685570417,0.355570417,7.456633567810059,-0.16809579730033875,6.365506649017334
1778582563696345208,0.36634520800000003,7.456633567810059,-0.16809579730033875,6.365506649017334
1778582563707120104,0.377120104,7.595417499542236,-0.22372891008853912,6.3254265785217285
1778582563717894948,0.387894948,7.595417499542236,-0.22372891008853912,6.3254265785217285
1778582563728669792,0.398669792,7.550551891326904,-0.2799602448940277,6.486942291259766
1778582563739444687,0.40944468700000003,7.550551891326904,-0.2799602448940277,6.486942291259766
1778582563750219583,0.420219583,7.461419105529785,-0.27397820353507996,6.496513366699219
1778582563760994375,0.43099437500000004,7.381857872009277,-0.26201409101486206,6.44686222076416
1778582563771769271,0.441769271,7.27956485748291,-0.267397940158844,6.425925254821777
1778582563782544114,0.45254411400000005,7.27956485748291,-0.267397940158844,6.425925254821777
1778582563793318958,0.463318958,7.17786979675293,-0.20338992774486542,6.40438985824585
1778582563804093854,0.47409385400000004,7.17786979675293,-0.20338992774486542,6.40438985824585
1778582563814868750,0.48486875,7.521838188171387,-0.20338992774486542,6.431309223175049
1778582563825643542,0.49564354200000005,7.521838188171387,-0.20338992774486542,6.431309223175049
1778582563836418437,0.506418437,7.548757076263428,-0.1621137410402298,6.483951091766357
1778582563847193281,0.5171932810000001,7.548757076263428,-0.1621137410402298,6.483951091766357
1778582563857968125,0.527968125,7.41834831237793,-0.14297115802764893,6.57966423034668
1778582563868743021,0.538743021,7.41834831237793,-0.14297115802764893,6.57966423034668
1778582563879517917,0.5495179170000001,7.34476900100708,-0.11904292553663254,6.409175395965576
1778582563890292760,0.5602927600000001,7.34476900100708,-0.11904292553663254,6.409175395965576
1778582563901067604,0.571067604,7.366902828216553,-0.10887342691421509,6.366104602813721
1778582563911842448,0.5818424480000001,7.366902828216553,-0.10887342691421509,6.366104602813721
1778582563922617292,0.592617292,7.48056173324585,-0.23808585107326508,6.401997089385986
1778582563933392187,0.6033921870000001,7.4602227210998535,-0.2147558331489563,6.425925254821777
1778582563944167083,0.614167083,7.499704360961914,-0.22612173855304718,6.4187469482421875
1778582563954941927,0.6249419270000001,7.588837146759033,-0.26440688967704773,6.386443614959717
1778582563965716771,0.635716771,7.567899703979492,-0.20997019112110138,6.318248271942139
1778582563976491614,0.646491614,7.567899703979492,-0.20997019112110138,6.318248271942139
1778582563987266458,0.657266458,7.51286506652832,-0.1621137410402298,6.314659118652344
1778582563998041354,0.6680413540000001,7.458428382873535,-0.14297115802764893,6.461219310760498
1778582564008816250,0.67881625,7.39561653137207,-0.09690931439399719,6.4947190284729
1778582564019591094,0.6895910940000001,7.3292155265808105,-0.0933200865983963,6.4325056076049805
1778582564030365937,0.700365937,7.325626373291016,-0.15672987699508667,6.480959892272949
1778582564041140833,0.7111408330000001,7.325626373291016,-0.15672987699508667,6.480959892272949
1778582564051915625,0.7219156250000001,7.474579811096191,-0.23988047242164612,6.595815658569336
1778582564062690521,0.7326905210000001,7.574480056762695,-0.23808585107326508,6.495316982269287
1778582564073465417,0.743465417,7.526623725891113,-0.21415762603282928,6.378666877746582
1778582564084240260,0.75424026,7.526623725891113,-0.21415762603282928,6.378666877746582
1778582564095015104,0.7650151040000001,7.456633567810059,-0.17647066712379456,6.38464879989624
1778582564105790000,0.7757900000000001,7.456633567810059,-0.17647066712379456,6.38464879989624
1778582564116564792,0.7865647920000001,7.402196884155273,-0.18424734473228455,6.447460651397705
1778582564127339687,0.797339687,7.402196884155273,-0.18424734473228455,6.447460651397705
1778582564138114583,0.808114583,7.592426300048828,-0.1902294009923935,6.486942291259766
1778582564148889427,0.818889427,7.592426300048828,-0.1902294009923935,6.486942291259766
1778582564159664271,0.8296642710000001,7.5080790519714355,-0.13938191533088684,6.4217376708984375
1778582564170439167,0.8404391670000001,7.5080790519714355,-0.13938191533088684,6.4217376708984375
1778582564181214062,0.851214062,7.396214962005615,-0.1459621787071228,6.391229152679443
1778582564191988906,0.861988906,7.396214962005615,-0.1459621787071228,6.391229152679443
1778582564202763750,0.8727637500000001,7.3914289474487305,-0.08255238085985184,6.3702921867370605
1778582564213538594,0.883538594,7.3914289474487305,-0.08255238085985184,6.3702921867370605
1778582564224313437,0.8943134370000001,7.360920429229736,-0.07597211748361588,6.423532485961914
1778582564235088281,0.905088281,7.360920429229736,-0.07597211748361588,6.423532485961914
1778582564245863229,0.9158632290000001,7.33340311050415,-0.13639089465141296,6.386443614959717
1778582564256638073,0.926638073,7.33340311050415,-0.13639089465141296,6.386443614959717
1778582564267412917,0.9374129170000001,7.481758117675781,-0.24167509377002716,6.454638957977295
1778582564278187812,0.948187812,7.481758117675781,-0.24167509377002716,6.454638957977295
1778582564288962708,0.958962708,7.608577728271484,-0.20937198400497437,6.445067882537842
1778582564299737500,0.9697375,7.611568927764893,-0.22073788940906525,6.488138675689697
1778582564310512396,0.9805123960000001,7.5702924728393555,-0.16809579730033875,6.421139717102051
1778582564321287239,0.991287239,7.5702924728393555,-0.16809579730033875,6.421139717102051
1778582564332062083,1.002062083,7.613363265991211,-0.2189432680606842,6.39601469039917
1778582564342836979,1.012836979,7.613363265991211,-0.2189432680606842,6.39601469039917
1778582564353611875,1.023611875,7.551149845123291,-0.24825534224510193,6.410371780395508
1778582564364386719,1.034386719,7.551149845123291,-0.24825534224510193,6.410371780395508
1778582564375161458,1.0451614580000002,7.476972579956055,-0.21595224738121033,6.3254265785217285
1778582564385936406,1.055936406,7.476972579956055,-0.21595224738121033,6.3254265785217285
1778582564396711250,1.06671125,7.478767395019531,-0.2386840581893921,6.409175395965576
1778582564407486146,1.077486146,7.443472862243652,-0.22552353143692017,6.4456658363342285
1778582564418261042,1.088261042,7.378866672515869,-0.18305093050003052,6.423532485961914
1778582564429035885,1.0990358850000002,7.378866672515869,-0.18305093050003052,6.423532485961914
1778582564439810729,1.109810729,7.383054256439209,-0.17108681797981262,6.448657035827637
1778582564450585625,1.1205856250000001,7.383054256439209,-0.17108681797981262,6.448657035827637
1778582564461360521,1.1313605210000002,7.486543655395508,-0.22372891008853912,6.486942291259766
1778582564472135364,1.142135364,7.486543655395508,-0.22372891008853912,6.486942291259766
1778582564482910208,1.152910208,7.660621643066406,-0.29431718587875366,6.44686222076416
1778582564493685052,1.1636850520000002,7.660621643066406,-0.29431718587875366,6.44686222076416
1778582564504459896,1.1744598960000001,7.573283672332764,-0.267397940158844,6.361319065093994
1778582564515234792,1.1852347920000001,7.662416458129883,-0.2925225794315338,6.376872539520264
1778582564526009687,1.196009687,7.584051132202148,-0.2829512655735016,6.449853420257568
1778582564536784531,1.206784531,7.584051132202148,-0.2829512655735016,6.449853420257568
1778582564547559375,1.217559375,7.427919864654541,-0.30568310618400574,6.419943332672119
1778582564558334271,1.228334271,7.427919864654541,-0.30568310618400574,6.419943332672119
1778582564569109167,1.239109167,7.239484786987305,-0.3122633695602417,6.518647193908691
1778582564579884010,1.2498840100000002,7.239484786987305,-0.3122633695602417,6.518647193908691
1778582564590658854,1.260658854,7.316653251647949,-0.3122633695602417,6.5252275466918945
1778582564601433750,1.2714337500000001,7.316653251647949,-0.3122633695602417,6.5252275466918945
1778582564612208542,1.282208542,7.534400463104248,-0.3086741268634796,6.306882381439209
1778582564622983489,1.292983489,7.534400463104248,-0.3086741268634796,6.306882381439209
1778582564633758333,1.303758333,7.649255752563477,-0.4534398913383484,6.426523208618164
1778582564644533177,1.3145331770000002,7.573283672332764,-0.41515472531318665,6.483353137969971
1778582564655308021,1.3253080210000001,7.345367431640625,-0.41874396800994873,6.49770975112915
1778582564666082917,1.3360829170000001,7.345367431640625,-0.41874396800994873,6.49770975112915
1778582564676857812,1.346857812,6.988836765289307,-0.3152543902397156,6.453442573547363
1778582564687632656,1.357632656,6.988836765289307,-0.3152543902397156,6.453442573547363
1778582564698407500,1.3684075,6.984649181365967,-0.29790642857551575,6.507281303405762
1778582564709182396,1.379182396,6.984649181365967,-0.29790642857551575,6.507281303405762
1778582564719957292,1.389957292,6.883552551269531,-0.4055834412574768,6.562315940856934
1778582564730732135,1.4007321350000002,6.883552551269531,-0.4055834412574768,6.562315940856934
1778582564741506979,1.411506979,6.750152587890625,-0.3696911036968231,6.430710792541504
1778582564752281875,1.4222818750000001,6.750152587890625,-0.3696911036968231,6.430710792541504
1778582564763056771,1.4330567710000002,7.299903869628906,-0.5509474277496338,6.588637351989746
1778582564773831562,1.4438315620000002,7.299903869628906,-0.5509474277496338,6.588637351989746
1778582564784606458,1.454606458,7.165905475616455,-0.5383850932121277,6.495316982269287
1778582564795381302,1.4653813020000002,7.165905475616455,-0.5383850932121277,6.495316982269287
1778582564806156146,1.4761561460000001,7.024130821228027,-0.3002992272377014,6.480959892272949
1778582564816931042,1.4869310420000001,7.024130821228027,-0.3002992272377014,6.480959892272949
1778582564827705937,1.497705937,7.124629497528076,-0.3535395562648773,6.335596084594727
1778582564838480781,1.508480781,7.124629497528076,-0.3535395562648773,6.335596084594727
1778582564849255625,1.519255625,7.616354465484619,-0.5880361795425415,6.547959327697754
1778582564860030521,1.530030521,7.811967849731445,-0.6975077986717224,6.608377933502197
1778582564870805417,1.540805417,7.917252063751221,-0.9230313301086426,6.7070817947387695
1778582564881580260,1.5515802600000002,7.917252063751221,-0.9230313301086426,6.7070817947387695
1778582564892355104,1.562355104,7.517052173614502,-0.836291491985321,6.600003242492676
1778582564903130000,1.5731300000000001,7.517052173614502,-0.836291491985321,6.600003242492676
1778582564913904896,1.5839048960000002,7.1611199378967285,-0.6849454641342163,6.612565517425537
1778582564924679739,1.594679739,7.1611199378967285,-0.6849454641342163,6.612565517425537
1778582564935454583,1.605454583,7.369295597076416,-0.5880361795425415,6.3529438972473145
1778582564946229479,1.616229479,7.369295597076416,-0.5880361795425415,6.3529438972473145
1778582564957004375,1.627004375,7.606184959411621,-0.6801598072052002,6.355935096740723
1778582564967779219,1.637779219,7.606184959411621,-0.6801598072052002,6.355935096740723
1778582564978554062,1.648554062,7.788039684295654,-1.033101201057434,6.714858531951904
1778582564989328958,1.6593289580000001,7.788039684295654,-1.033101201057434,6.714858531951904
1778582565000103854,1.6701038540000002,7.552346706390381,-1.1282159090042114,6.774080753326416
1778582565010878698,1.6808786980000001,7.552346706390381,-1.1282159090042114,6.774080753326416
1778582565021653542,1.691653542,7.22871732711792,-0.9768698215484619,6.696314334869385
1778582565032428437,1.702428437,7.22871732711792,-0.9768698215484619,6.696314334869385
1778582565043203333,1.713203333,7.204190731048584,-0.9565308690071106,6.672386169433594
1778582565053978177,1.723978177,7.0097737312316895,-0.9050851464271545,6.637091636657715
1778582565064753021,1.7347530210000002,6.495915412902832,-0.625723123550415,6.131010055541992
1778582565075527917,1.7455279170000002,6.64486837387085,-0.6664010882377625,5.952146530151367
1778582565086302812,1.7563028120000002,7.207779884338379,-0.7501499056816101,5.796014785766602
1778582565097077656,1.767077656,7.967501163482666,-0.9020941257476807,5.931807518005371
1778582565107852500,1.7778525,8.501100540161133,-1.2993026971817017,6.252445697784424
1778582565118627396,1.788627396,8.443673133850098,-1.5780665874481201,6.7178497314453125
1778582565129402292,1.7994022920000001,8.192426681518555,-1.8400806188583374,7.2227349281311035
1778582565140177135,1.8101771350000002,7.789834022521973,-1.801795482635498,7.456633567810059
1778582565150951979,1.8209519790000002,7.373483180999756,-1.5224334001541138,7.35314416885376
1778582565161726875,1.8317268750000002,7.373483180999756,-1.5224334001541138,7.35314416885376
1778582565172501667,1.842501667,6.764509677886963,-0.8877372145652771,6.751947402954102
1778582565183276614,1.853276614,6.6729841232299805,-0.8428717851638794,6.531209468841553
1778582565194051458,1.864051458,6.837490558624268,-0.9104689955711365,6.424728870391846
1778582565204826354,1.874826354,6.837490558624268,-0.9104689955711365,6.424728870391846
1778582565215601250,1.8856012500000001,7.252047061920166,-1.0217353105545044,6.562315940856934
1778582565226376094,1.896376094,7.252047061920166,-1.0217353105545044,6.562315940856934
1778582565237150937,1.9071509370000002,7.034300327301025,-1.1856436729431152,6.488138675689697
1778582565247925833,1.9179258330000002,7.034300327301025,-1.1856436729431152,6.488138675689697
1778582565258700729,1.9287007290000002,6.937989234924316,-1.3010972738265991,6.820741176605225
1778582565269475573,1.9394755730000002,6.937989234924316,-1.3010972738265991,6.820741176605225
1778582565280250417,1.9502504170000001,7.070192813873291,-1.4189438819885254,6.9690961837768555
1778582565291025312,1.961025312,7.070192813873291,-1.4189438819885254,6.9690961837768555
1778582565301800208,1.971800208,7.229913711547852,-1.337587833404541,6.7178497314453125
1778582565312575052,1.982575052,7.229913711547852,-1.337587833404541,6.7178497314453125
1778582565323349896,1.9933498960000002,7.214360237121582,-1.3100703954696655,6.593422889709473
1778582565334124792,2.0041247920000003,7.214360237121582,-1.3100703954696655,6.593422889709473
1778582565344899687,2.014899687,7.3645100593566895,-1.3692927360534668,6.473781585693359
1778582565355674531,2.025674531,7.3914289474487305,-1.490728497505188,6.658029079437256
1778582565366449375,2.036449375,7.121638298034668,-1.5254244804382324,6.8554368019104
1778582565377224271,2.047224271,7.121638298034668,-1.5254244804382324,6.8554368019104
1778582565387999167,2.057999167,6.626922130584717,-1.4267204999923706,6.834499835968018
1778582565398774062,2.068774062,6.626922130584717,-1.4267204999923706,6.834499835968018
1778582565409548958,2.079548958,7.074978351593018,-1.2436695098876953,6.527021884918213
1778582565420323802,2.0903238020000003,7.074978351593018,-1.2436695098876953,6.527021884918213
1778582565431098646,2.101098646,6.949355125427246,-1.3938192129135132,6.623931407928467
1778582565441873542,2.111873542,6.949355125427246,-1.3938192129135132,6.623931407928467
1778582565452648333,2.1226483330000003,7.088139057159424,-1.2532408237457275,6.523432731628418
1778582565463423281,2.1334232810000002,7.292725086212158,-1.4398809671401978,6.493522644042969
1778582565474198125,2.144198125,7.289135932922363,-1.5702898502349854,6.625725746154785
1778582565484973021,2.154973021,7.289135932922363,-1.5702898502349854,6.625725746154785
1778582565495747917,2.165747917,7.105486869812012,-1.7359927892684937,7.0097737312316895
1778582565506522760,2.17652276,7.105486869812012,-1.7359927892684937,7.0097737312316895
1778582565517297604,2.1872976040000003,6.85962438583374,-1.3489537239074707,6.68435001373291
1778582565528072500,2.1980725000000003,6.85962438583374,-1.3489537239074707,6.68435001373291
1778582565538847396,2.2088473960000004,6.811768054962158,-1.358525037765503,6.75374174118042
1778582565549622292,2.219622292,6.811768054962158,-1.358525037765503,6.75374174118042
1778582565560397083,2.230397083,7.16949462890625,-1.4685949087142944,6.700501441955566
1778582565571172031,2.241172031,7.16949462890625,-1.4685949087142944,6.700501441955566
1778582565581946875,2.2519468750000002,6.783652305603027,-1.3058829307556152,6.605386734008789
1778582565592721771,2.2627217710000003,6.783652305603027,-1.3058829307556152,6.605386734008789
1778582565603496667,2.2734966670000003,6.7417778968811035,-1.4464613199234009,6.657430648803711
1778582565614271510,2.28427151,6.7417778968811035,-1.4464613199234009,6.657430648803711
1778582565625046354,2.295046354,6.333203315734863,-1.5463616847991943,6.903293132781982
1778582565635821250,2.30582125,6.542575359344482,-1.5996019840240479,6.901498794555664
1778582565646596146,2.316596146,6.698707103729248,-1.657029628753662,6.965506553649902
1778582565657371042,2.3273710420000002,6.698707103729248,-1.657029628753662,6.965506553649902
1778582565668145937,2.338145937,6.705287456512451,-1.6085749864578247,6.820741176605225
1778582565678920781,2.3489207810000003,6.705287456512451,-1.6085749864578247,6.820741176605225
1778582565689695625,2.359695625,7.16650390625,-1.618146300315857,6.665805816650391
1778582565700470521,2.370470521,7.16650390625,-1.618146300315857,6.665805816650391
1778582565711245417,2.381245417,6.8997039794921875,-1.8005990982055664,6.772884368896484
1778582565722020260,2.3920202600000002,6.8997039794921875,-1.8005990982055664,6.772884368896484
1778582565732795104,2.402795104,6.673582553863525,-1.8179470300674438,6.7417778968811035
1778582565743570000,2.41357,6.673582553863525,-1.8179470300674438,6.7417778968811035
1778582565754344896,2.424344896,6.823133945465088,-1.8047864437103271,6.721438884735107
1778582565765119792,2.435119792,6.823133945465088,-1.8047864437103271,6.721438884735107
1778582565775894687,2.445894687,6.866204738616943,-1.8717855215072632,6.7417778968811035
1778582565786669531,2.456669531,6.866204738616943,-1.8717855215072632,6.7417778968811035
1778582565797444375,2.4674443750000004,7.079763889312744,-1.933998942375183,6.753143787384033
1778582565808219271,2.478219271,7.079763889312744,-1.933998942375183,6.753143787384033
1778582565818994167,2.488994167,6.761518478393555,-1.8813568353652954,6.708278179168701
1778582565829769062,2.4997690620000004,6.761518478393555,-1.8813568353652954,6.708278179168701
1778582565840543958,2.510543958,6.69571590423584,-1.8652052879333496,6.764509677886963
1778582565851318802,2.521318802,6.69571590423584,-1.8652052879333496,6.764509677886963
1778582565862093646,2.5320936460000003,6.911069869995117,-2.197209358215332,7.058228492736816
1778582565872868542,2.5428685420000003,6.911069869995117,-2.197209358215332,7.058228492736816
1778582565883643437,2.5536434370000003,7.118647575378418,-2.2917258739471436,7.229913711547852
1778582565894418333,2.5644183330000003,7.118647575378418,-2.2917258739471436,7.229913711547852
1778582565905193229,2.5751932290000004,6.952346324920654,-2.2534406185150146,7.173084259033203
1778582565915968073,2.585968073,6.952346324920654,-2.2534406185150146,7.173084259033203
1778582565926742917,2.5967429170000003,6.813562393188477,-2.179861545562744,6.753143787384033
1778582565937517812,2.607517812,6.813562393188477,-2.179861545562744,6.753143787384033
1778582565948292708,2.6182927080000002,6.515655994415283,-1.950150489807129,6.674778938293457
1778582565959067604,2.6290676040000003,6.515655994415283,-1.950150489807129,6.674778938293457
